,Met 1,Met 1,Met 1,Met 1,Met 1,Met 1,Met 1,Met 2,Met 2,Met 2,Met 2,Met 2,Met 2,Met 2,Skid A,Skid A,Skid B,Skid B,Skid C,Skid C,Skid D,Skid D,Skid A,Skid A,Skid B,Skid B,Skid C,Skid C,Skid D,Skid D,mtr
10/9/17 17:25,57.99474764,57.99474764,,22.2888954,,,,58.38275252,58.38275252,,22.2888954,,,,,,,,,,,,,,,,,,,,
10/9/17 17:30,49.78803202,49.78803202,,22.0901569,,,,49.54378291,49.54378291,,22.0901569,,,,,,,,,,,,,,,,,,,,
10/9/17 17:35,41.23979225,41.23979225,,22.02935837,,,,41.43532835,41.43532835,,22.02935837,,,,,,,,,,,,,,,,,,,,
10/9/17 17:40,33.25636603,33.25636603,,21.89853611,,,,33.41196142,33.41196142,,21.89853611,,,,,,,,,,,,,,,,,,,,
10/9/17 17:45,25.19733143,25.19733143,,21.81393922,,,,24.94299178,24.94299178,,21.81393922,,,,,,,,,,,,,,,,,,,,
10/9/17 17:50,16.63115868,16.63115868,,21.82438475,,,,16.60492118,16.60492118,,21.82438475,,,,,,,,,,,,,,,,,,,,
10/9/17 17:55,8.346084553,8.346084553,,21.76180734,,,,8.39456795,8.39456795,,21.76180734,,,,,,,,,,,,,,,,,,,,
10/9/17 18:00,0,0,,21.65386708,,,,0,0,,21.65386708,,,,,,,,,,,,,,,,,,,,
10/9/17 18:05,0,0,,21.28731455,,,,0,0,,21.28731455,,,,,,,,,,,,,,,,,,,,
10/9/17 18:10,0,0,,21.02765484,,,,0,0,,21.02765484,,,,,,,,,,,,,,,,,,,,
10/9/17 18:15,0,0,,21.05307484,,,,0,0,,21.05307484,,,,,,,,,,,,,,,,,,,,
10/9/17 18:20,0,0,,21.083805,,,,0,0,,21.083805,,,,,,,,,,,,,,,,,,,,
10/9/17 18:25,0,0,,20.93179163,,,,0,0,,20.93179163,,,,,,,,,,,,,,,,,,,,
10/9/17 18:30,0,0,,20.64511256,,,,0,0,,20.64511256,,,,,,,,,,,,,,,,,,,,
10/9/17 18:35,0,0,,20.39725665,,,,0,0,,20.39725665,,,,,,,,,,,,,,,,,,,,
10/9/17 18:40,0,0,,20.50038247,,,,0,0,,20.50038247,,,,,,,,,,,,,,,,,,,,
10/9/17 18:45,0,0,,20.37768317,,,,0,0,,20.37768317,,,,,,,,,,,,,,,,,,,,
10/9/17 18:50,0,0,,20.1472009,,,,0,0,,20.1472009,,,,,,,,,,,,,,,,,,,,
10/9/17 18:55,0,0,,19.98562766,,,,0,0,,19.98562766,,,,,,,,,,,,,,,,,,,,
10/9/17 19:00,0,0,,19.98029872,,,,0,0,,19.98029872,,,,,,,,,,,,,,,,,,,,
10/9/17 19:05,0,0,,19.60823847,,,,0,0,,19.60823847,,,,,,,,,,,,,,,,,,,,
10/9/17 19:10,0,0,,19.56776822,,,,0,0,,19.56776822,,,,,,,,,,,,,,,,,,,,
10/9/17 19:15,0,0,,19.37305771,,,,0,0,,19.37305771,,,,,,,,,,,,,,,,,,,,
10/9/17 19:20,0,0,,19.57283125,,,,0,0,,19.57283125,,,,,,,,,,,,,,,,,,,,
10/9/17 19:25,0,0,,19.22253416,,,,0,0,,19.22253416,,,,,,,,,,,,,,,,,,,,
10/9/17 19:30,0,0,,19.25908935,,,,0,0,,19.25908935,,,,,,,,,,,,,,,,,,,,
10/9/17 19:35,0,0,,19.17103158,,,,0,0,,19.17103158,,,,,,,,,,,,,,,,,,,,
10/9/17 19:40,0,0,,19.096491,,,,0,0,,19.096491,,,,,,,,,,,,,,,,,,,,
10/9/17 19:45,0,0,,18.90004236,,,,0,0,,18.90004236,,,,,,,,,,,,,,,,,,,,
10/9/17 19:50,0,0,,19.07778175,,,,0,0,,19.07778175,,,,,,,,,,,,,,,,,,,,
10/9/17 19:55,0,0,,18.81507625,,,,0,0,,18.81507625,,,,,,,,,,,,,,,,,,,,
10/9/17 20:00,0,0,,18.62958944,,,,0,0,,18.62958944,,,,,,,,,,,,,,,,,,,,
10/9/17 20:05,0,0,,18.76210017,,,,0,0,,18.76210017,,,,,,,,,,,,,,,,,,,,
10/9/17 20:10,0,0,,18.47517801,,,,0,0,,18.47517801,,,,,,,,,,,,,,,,,,,,
10/9/17 20:15,0,0,,18.58741441,,,,0,0,,18.58741441,,,,,,,,,,,,,,,,,,,,
10/9/17 20:20,0,0,,18.52018089,,,,0,0,,18.52018089,,,,,,,,,,,,,,,,,,,,
10/9/17 20:25,0,0,,18.35995306,,,,0,0,,18.35995306,,,,,,,,,,,,,,,,,,,,
10/9/17 20:30,0,0,,18.5580122,,,,0,0,,18.5580122,,,,,,,,,,,,,,,,,,,,
10/9/17 20:35,0,0,,18.54822325,,,,0,0,,18.54822325,,,,,,,,,,,,,,,,,,,,
10/9/17 20:40,0,0,,18.32454072,,,,0,0,,18.32454072,,,,,,,,,,,,,,,,,,,,
10/9/17 20:45,0,0,,18.35408008,,,,0,0,,18.35408008,,,,,,,,,,,,,,,,,,,,
10/9/17 20:50,0,0,,18.38972643,,,,0,0,,18.38972643,,,,,,,,,,,,,,,,,,,,
10/9/17 20:55,0,0,,18.06837756,,,,0,0,,18.06837756,,,,,,,,,,,,,,,,,,,,
10/9/17 21:00,0,0,,18.07829843,,,,0,0,,18.07829843,,,,,,,,,,,,,,,,,,,,
10/9/17 21:05,0,0,,17.95832004,,,,0,0,,17.95832004,,,,,,,,,,,,,,,,,,,,
10/9/17 21:10,0,0,,17.92662076,,,,0,0,,17.92662076,,,,,,,,,,,,,,,,,,,,
10/9/17 21:15,0,0,,17.87668949,,,,0,0,,17.87668949,,,,,,,,,,,,,,,,,,,,
10/9/17 21:20,0,0,,17.99912552,,,,0,0,,17.99912552,,,,,,,,,,,,,,,,,,,,
10/9/17 21:25,0,0,,17.88062637,,,,0,0,,17.88062637,,,,,,,,,,,,,,,,,,,,
10/9/17 21:30,0,0,,17.68946346,,,,0,0,,17.68946346,,,,,,,,,,,,,,,,,,,,
10/9/17 21:35,0,0,,17.81614948,,,,0,0,,17.81614948,,,,,,,,,,,,,,,,,,,,
10/9/17 21:40,0,0,,17.69387397,,,,0,0,,17.69387397,,,,,,,,,,,,,,,,,,,,
10/9/17 21:45,0,0,,17.86241745,,,,0,0,,17.86241745,,,,,,,,,,,,,,,,,,,,
10/9/17 21:50,0,0,,17.73694435,,,,0,0,,17.73694435,,,,,,,,,,,,,,,,,,,,
10/9/17 21:55,0,0,,17.66635459,,,,0,0,,17.66635459,,,,,,,,,,,,,,,,,,,,
10/9/17 22:00,0,0,,17.57440056,,,,0,0,,17.57440056,,,,,,,,,,,,,,,,,,,,
10/9/17 22:05,0,0,,17.52152365,,,,0,0,,17.52152365,,,,,,,,,,,,,,,,,,,,
10/9/17 22:10,0,0,,17.28965643,,,,0,0,,17.28965643,,,,,,,,,,,,,,,,,,,,
10/9/17 22:15,0,0,,17.52166624,,,,0,0,,17.52166624,,,,,,,,,,,,,,,,,,,,
10/9/17 22:20,0,0,,17.3248534,,,,0,0,,17.3248534,,,,,,,,,,,,,,,,,,,,
10/9/17 22:25,0,0,,17.33322255,,,,0,0,,17.33322255,,,,,,,,,,,,,,,,,,,,
10/9/17 22:30,0,0,,17.22866041,,,,0,0,,17.22866041,,,,,,,,,,,,,,,,,,,,
10/9/17 22:35,0,0,,17.10768454,,,,0,0,,17.10768454,,,,,,,,,,,,,,,,,,,,
10/9/17 22:40,0,0,,16.87837046,,,,0,0,,16.87837046,,,,,,,,,,,,,,,,,,,,
10/9/17 22:45,0,0,,16.85818808,,,,0,0,,16.85818808,,,,,,,,,,,,,,,,,,,,
10/9/17 22:50,0,0,,16.66110522,,,,0,0,,16.66110522,,,,,,,,,,,,,,,,,,,,
10/9/17 22:55,0,0,,16.7558265,,,,0,0,,16.7558265,,,,,,,,,,,,,,,,,,,,
10/9/17 23:00,0,0,,16.5797548,,,,0,0,,16.5797548,,,,,,,,,,,,,,,,,,,,
10/9/17 23:05,0,0,,16.23440421,,,,0,0,,16.23440421,,,,,,,,,,,,,,,,,,,,
10/9/17 23:10,0,0,,16.1798244,,,,0,0,,16.1798244,,,,,,,,,,,,,,,,,,,,
10/9/17 23:15,0,0,,16.26938248,,,,0,0,,16.26938248,,,,,,,,,,,,,,,,,,,,
10/9/17 23:20,0,0,,15.90210278,,,,0,0,,15.90210278,,,,,,,,,,,,,,,,,,,,
10/9/17 23:25,0,0,,15.87669626,,,,0,0,,15.87669626,,,,,,,,,,,,,,,,,,,,
10/9/17 23:30,0,0,,15.68064557,,,,0,0,,15.68064557,,,,,,,,,,,,,,,,,,,,
10/9/17 23:35,0,0,,15.54151154,,,,0,0,,15.54151154,,,,,,,,,,,,,,,,,,,,
10/9/17 23:40,0,0,,15.36474466,,,,0,0,,15.36474466,,,,,,,,,,,,,,,,,,,,
10/9/17 23:45,0,0,,15.39917065,,,,0,0,,15.39917065,,,,,,,,,,,,,,,,,,,,
10/9/17 23:50,0,0,,15.0353792,,,,0,0,,15.0353792,,,,,,,,,,,,,,,,,,,,
10/9/17 23:55,0,0,,14.87401243,,,,0,0,,14.87401243,,,,,,,,,,,,,,,,,,,,
10/10/17 0:00,0,0,,14.72477556,,,,0,0,,14.72477556,,,,,,,,,,,,,,,,,,,,
10/10/17 0:05,0,0,,14.95489335,,,,0,0,,14.95489335,,,,,,,,,,,,,,,,,,,,
10/10/17 0:10,0,0,,14.7843492,,,,0,0,,14.7843492,,,,,,,,,,,,,,,,,,,,
10/10/17 0:15,0,0,,14.77182908,,,,0,0,,14.77182908,,,,,,,,,,,,,,,,,,,,
10/10/17 0:20,0,0,,14.81679848,,,,0,0,,14.81679848,,,,,,,,,,,,,,,,,,,,
10/10/17 0:25,0,0,,14.86472499,,,,0,0,,14.86472499,,,,,,,,,,,,,,,,,,,,
10/10/17 0:30,0,0,,14.77397471,,,,0,0,,14.77397471,,,,,,,,,,,,,,,,,,,,
10/10/17 0:35,0,0,,14.78446841,,,,0,0,,14.78446841,,,,,,,,,,,,,,,,,,,,
10/10/17 0:40,0,0,,14.75403311,,,,0,0,,14.75403311,,,,,,,,,,,,,,,,,,,,
10/10/17 0:45,0,0,,14.71399579,,,,0,0,,14.71399579,,,,,,,,,,,,,,,,,,,,
10/10/17 0:50,0,0,,14.99503214,,,,0,0,,14.99503214,,,,,,,,,,,,,,,,,,,,
10/10/17 0:55,0,0,,14.93493677,,,,0,0,,14.93493677,,,,,,,,,,,,,,,,,,,,
10/10/17 1:00,0,0,,14.8048991,,,,0,0,,14.8048991,,,,,,,,,,,,,,,,,,,,
10/10/17 1:05,0,0,,14.67282219,,,,0,0,,14.67282219,,,,,,,,,,,,,,,,,,,,
10/10/17 1:10,0,0,,14.75050174,,,,0,0,,14.75050174,,,,,,,,,,,,,,,,,,,,
10/10/17 1:15,0,0,,14.84111593,,,,0,0,,14.84111593,,,,,,,,,,,,,,,,,,,,
10/10/17 1:20,0,0,,14.63529631,,,,0,0,,14.63529631,,,,,,,,,,,,,,,,,,,,
10/10/17 1:25,0,0,,14.68306068,,,,0,0,,14.68306068,,,,,,,,,,,,,,,,,,,,
10/10/17 1:30,0,0,,14.43859632,,,,0,0,,14.43859632,,,,,,,,,,,,,,,,,,,,
10/10/17 1:35,0,0,,14.37350291,,,,0,0,,14.37350291,,,,,,,,,,,,,,,,,,,,
10/10/17 1:40,0,0,,14.53788426,,,,0,0,,14.53788426,,,,,,,,,,,,,,,,,,,,
10/10/17 1:45,0,0,,14.52522473,,,,0,0,,14.52522473,,,,,,,,,,,,,,,,,,,,
10/10/17 1:50,0,0,,14.3291423,,,,0,0,,14.3291423,,,,,,,,,,,,,,,,,,,,
10/10/17 1:55,0,0,,14.27000157,,,,0,0,,14.27000157,,,,,,,,,,,,,,,,,,,,
10/10/17 2:00,0,0,,14.27911576,,,,0,0,,14.27911576,,,,,,,,,,,,,,,,,,,,
10/10/17 2:05,0,0,,14.1367049,,,,0,0,,14.1367049,,,,,,,,,,,,,,,,,,,,
10/10/17 2:10,0,0,,14.13338157,,,,0,0,,14.13338157,,,,,,,,,,,,,,,,,,,,
10/10/17 2:15,0,0,,14.17633851,,,,0,0,,14.17633851,,,,,,,,,,,,,,,,,,,,
10/10/17 2:20,0,0,,14.24733529,,,,0,0,,14.24733529,,,,,,,,,,,,,,,,,,,,
10/10/17 2:25,0,0,,14.29847713,,,,0,0,,14.29847713,,,,,,,,,,,,,,,,,,,,
10/10/17 2:30,0,0,,14.2050571,,,,0,0,,14.2050571,,,,,,,,,,,,,,,,,,,,
10/10/17 2:35,0,0,,14.29648149,,,,0,0,,14.29648149,,,,,,,,,,,,,,,,,,,,
10/10/17 2:40,0,0,,14.3296748,,,,0,0,,14.3296748,,,,,,,,,,,,,,,,,,,,
10/10/17 2:45,0,0,,14.34300916,,,,0,0,,14.34300916,,,,,,,,,,,,,,,,,,,,
10/10/17 2:50,0,0,,14.30596431,,,,0,0,,14.30596431,,,,,,,,,,,,,,,,,,,,
10/10/17 2:55,0,0,,14.39845358,,,,0,0,,14.39845358,,,,,,,,,,,,,,,,,,,,
10/10/17 3:00,0,0,,14.17465248,,,,0,0,,14.17465248,,,,,,,,,,,,,,,,,,,,
10/10/17 3:05,0,0,,14.26074975,,,,0,0,,14.26074975,,,,,,,,,,,,,,,,,,,,
10/10/17 3:10,0,0,,14.2044939,,,,0,0,,14.2044939,,,,,,,,,,,,,,,,,,,,
10/10/17 3:15,0,0,,14.03140547,,,,0,0,,14.03140547,,,,,,,,,,,,,,,,,,,,
10/10/17 3:20,0,0,,14.06259617,,,,0,0,,14.06259617,,,,,,,,,,,,,,,,,,,,
10/10/17 3:25,0,0,,13.9702611,,,,0,0,,13.9702611,,,,,,,,,,,,,,,,,,,,
10/10/17 3:30,0,0,,13.90225032,,,,0,0,,13.90225032,,,,,,,,,,,,,,,,,,,,
10/10/17 3:35,0,0,,13.92156336,,,,0,0,,13.92156336,,,,,,,,,,,,,,,,,,,,
10/10/17 3:40,0,0,,14.02558904,,,,0,0,,14.02558904,,,,,,,,,,,,,,,,,,,,
10/10/17 3:45,0,0,,13.94272941,,,,0,0,,13.94272941,,,,,,,,,,,,,,,,,,,,
10/10/17 3:50,0,0,,13.75022388,,,,0,0,,13.75022388,,,,,,,,,,,,,,,,,,,,
10/10/17 3:55,0,0,,13.66630913,,,,0,0,,13.66630913,,,,,,,,,,,,,,,,,,,,
10/10/17 4:00,0,0,,13.82863864,,,,0,0,,13.82863864,,,,,,,,,,,,,,,,,,,,
10/10/17 4:05,0,0,,13.77628006,,,,0,0,,13.77628006,,,,,,,,,,,,,,,,,,,,
10/10/17 4:10,0,0,,13.68229084,,,,0,0,,13.68229084,,,,,,,,,,,,,,,,,,,,
10/10/17 4:15,0,0,,13.79161393,,,,0,0,,13.79161393,,,,,,,,,,,,,,,,,,,,
10/10/17 4:20,0,0,,13.64386242,,,,0,0,,13.64386242,,,,,,,,,,,,,,,,,,,,
10/10/17 4:25,0,0,,13.78387278,,,,0,0,,13.78387278,,,,,,,,,,,,,,,,,,,,
10/10/17 4:30,0,0,,13.66840145,,,,0,0,,13.66840145,,,,,,,,,,,,,,,,,,,,
10/10/17 4:35,0,0,,13.67635422,,,,0,0,,13.67635422,,,,,,,,,,,,,,,,,,,,
10/10/17 4:40,0,0,,13.85162807,,,,0,0,,13.85162807,,,,,,,,,,,,,,,,,,,,
10/10/17 4:45,0,0,,13.71485548,,,,0,0,,13.71485548,,,,,,,,,,,,,,,,,,,,
10/10/17 4:50,0,0,,13.80698308,,,,0,0,,13.80698308,,,,,,,,,,,,,,,,,,,,
10/10/17 4:55,0,0,,13.67046872,,,,0,0,,13.67046872,,,,,,,,,,,,,,,,,,,,
10/10/17 5:00,0,0,,13.63861281,,,,0,0,,13.63861281,,,,,,,,,,,,,,,,,,,,
10/10/17 5:05,0,0,,13.82584507,,,,0,0,,13.82584507,,,,,,,,,,,,,,,,,,,,
10/10/17 5:10,0,0,,13.83190616,,,,0,0,,13.83190616,,,,,,,,,,,,,,,,,,,,
10/10/17 5:15,0,0,,13.89575527,,,,0,0,,13.89575527,,,,,,,,,,,,,,,,,,,,
10/10/17 5:20,0,0,,13.68543109,,,,0,0,,13.68543109,,,,,,,,,,,,,,,,,,,,
10/10/17 5:25,0,0,,13.7492616,,,,0,0,,13.7492616,,,,,,,,,,,,,,,,,,,,
10/10/17 5:30,0,0,,13.78389462,,,,0,0,,13.78389462,,,,,,,,,,,,,,,,,,,,
10/10/17 5:35,0,0,,13.75440853,,,,0,0,,13.75440853,,,,,,,,,,,,,,,,,,,,
10/10/17 5:40,0,0,,13.77263813,,,,0,0,,13.77263813,,,,,,,,,,,,,,,,,,,,
10/10/17 5:45,0,0,,13.77866288,,,,0,0,,13.77866288,,,,,,,,,,,,,,,,,,,,
10/10/17 5:50,0,0,,13.7215479,,,,0,0,,13.7215479,,,,,,,,,,,,,,,,,,,,
10/10/17 5:55,0,0,,13.66495005,,,,0,0,,13.66495005,,,,,,,,,,,,,,,,,,,,
10/10/17 6:00,0,0,,13.78649054,,,,0,0,,13.78649054,,,,,,,,,,,,,,,,,,,,
10/10/17 6:05,12.31894343,12.31894343,,14.0147496,,,,12.35486061,12.35486061,,14.0147496,,,,,,,,,,,,,,,,,,,,
10/10/17 6:10,26.12932787,26.12932787,,14.18886449,,,,26.1506091,26.1506091,,14.18886449,,,,,,,,,,,,,,,,,,,,
10/10/17 6:15,30.77895398,30.77895398,,14.28579165,,,,30.793632,30.793632,,14.28579165,,,,,,,,,,,,,,,,,,,,
10/10/17 6:20,29.8489007,29.8489007,,14.60287481,,,,29.52698711,29.52698711,,14.60287481,,,,,,,,,,,,,,,,,,,,
10/10/17 6:25,66.86851396,66.86851396,,14.52091084,,,,67.21613582,67.21613582,,14.52091084,,,,,,,,,,,,,,,,,,,,
10/10/17 6:30,114.9920258,114.9920258,,14.82587744,,,,114.4615712,114.4615712,,14.82587744,,,,,,,,,,,,,,,,,,,,
10/10/17 6:35,134.9229516,134.9229516,,15.07868661,,,,135.9619027,135.9619027,,15.07868661,,,,,,,,,,,,,,,,,,,,
10/10/17 6:40,155.3545006,155.3545006,,15.14994864,,,,156.3521663,156.3521663,,15.14994864,,,,,,,,,,,,,,,,,,,,
10/10/17 6:45,175.7357175,175.7357175,,15.47867137,,,,175.089367,175.089367,,15.47867137,,,,,,,,,,,,,,,,,,,,
10/10/17 6:50,197.6991685,197.6991685,,15.54116162,,,,196.7375331,196.7375331,,15.54116162,,,,,,,,,,,,,,,,,,,,
10/10/17 6:55,216.1058706,216.1058706,,15.64561768,,,,215.4217439,215.4217439,,15.64561768,,,,,,,,,,,,,,,,,,,,
10/10/17 7:00,233.1096199,233.1096199,,16.09207702,,,,236.636176,236.636176,,16.09207702,,,,,,,,,,,,,,,,,,,,
10/10/17 7:05,251.944456,251.944456,,16.18678195,,,,251.5986795,251.5986795,,16.18678195,,,,,,,,,,,,,,,,,,,,
10/10/17 7:10,269.6240425,269.6240425,,16.41701988,,,,272.8110934,272.8110934,,16.41701988,,,,,,,,,,,,,,,,,,,,
10/10/17 7:15,287.3413543,287.3413543,,16.79691295,,,,288.5934384,288.5934384,,16.79691295,,,,,,,,,,,,,,,,,,,,
10/10/17 7:20,305.3267083,305.3267083,,16.80292259,,,,309.0730946,309.0730946,,16.80292259,,,,,,,,,,,,,,,,,,,,
10/10/17 7:25,327.1145332,327.1145332,,17.24405801,,,,323.3879414,323.3879414,,17.24405801,,,,,,,,,,,,,,,,,,,,
10/10/17 7:30,343.7285936,343.7285936,,17.22311728,,,,342.2040957,342.2040957,,17.22311728,,,,,,,,,,,,,,,,,,,,
10/10/17 7:35,365.6604762,365.6604762,,17.4368633,,,,361.9108272,361.9108272,,17.4368633,,,,,,,,,,,,,,,,,,,,
10/10/17 7:40,378.6264206,378.6264206,,17.84608228,,,,379.5050457,379.5050457,,17.84608228,,,,,,,,,,,,,,,,,,,,
10/10/17 7:45,398.6700415,398.6700415,,18.07328631,,,,403.2723873,403.2723873,,18.07328631,,,,,,,,,,,,,,,,,,,,
10/10/17 7:50,414.6032725,414.6032725,,18.20081354,,,,415.4345052,415.4345052,,18.20081354,,,,,,,,,,,,,,,,,,,,
10/10/17 7:55,434.3431726,434.3431726,,18.5155129,,,,439.2534263,439.2534263,,18.5155129,,,,,,,,,,,,,,,,,,,,
10/10/17 8:00,451.7679191,451.7679191,,18.53196539,,,,458.5520316,458.5520316,,18.53196539,,,,,,,,,,,,,,,,,,,,
10/10/17 8:05,475.6133218,475.6133218,,18.83202334,,,,476.3063753,476.3063753,,18.83202334,,,,,,,,,,,,,,,,,,,,
10/10/17 8:10,491.5193964,491.5193964,,18.91293858,,,,496.6582691,496.6582691,,18.91293858,,,,,,,,,,,,,,,,,,,,
10/10/17 8:15,507.9424261,507.9424261,,19.2857801,,,,514.5751576,514.5751576,,19.2857801,,,,,,,,,,,,,,,,,,,,
10/10/17 8:20,536.9156742,536.9156742,,19.31028005,,,,527.8015185,527.8015185,,19.31028005,,,,,,,,,,,,,,,,,,,,
10/10/17 8:25,548.5567141,548.5567141,,19.41405241,,,,552.0242834,552.0242834,,19.41405241,,,,,,,,,,,,,,,,,,,,
10/10/17 8:30,573.9245827,573.9245827,,19.40637226,,,,566.8828968,566.8828968,,19.40637226,,,,,,,,,,,,,,,,,,,,
10/10/17 8:35,400.1536418,400.1536418,,19.69270901,,,,396.9295851,396.9295851,,19.69270901,,,,,,,,,,,,,,,,,,,,
10/10/17 8:40,210.5205985,210.5205985,,19.84831767,,,,209.159591,209.159591,,19.84831767,,,,,,,,,,,,,,,,,,,,
10/10/17 8:45,333.4170504,333.4170504,,20.11574736,,,,329.0091248,329.0091248,,20.11574736,,,,,,,,,,,,,,,,,,,,
10/10/17 8:50,458.9277886,458.9277886,,19.98962828,,,,460.9532092,460.9532092,,19.98962828,,,,,,,,,,,,,,,,,,,,
10/10/17 8:55,414.7535285,414.7535285,,20.05558842,,,,417.2242824,417.2242824,,20.05558842,,,,,,,,,,,,,,,,,,,,
10/10/17 9:00,369.1410801,369.1410801,,20.27349227,,,,370.9349048,370.9349048,,20.27349227,,,,,,,,,,,,,,,,,,,,
10/10/17 9:05,388.2815019,388.2815019,,20.71509587,,,,392.6185398,392.6185398,,20.71509587,,,,,,,,,,,,,,,,,,,,
10/10/17 9:10,406.4196973,406.4196973,,20.72517333,,,,411.4898969,411.4898969,,20.72517333,,,,,,,,,,,,,,,,,,,,
10/10/17 9:15,507.837517,507.837517,,21.03557049,,,,512.6209729,512.6209729,,21.03557049,,,,,,,,,,,,,,,,,,,,
10/10/17 9:20,612.4494269,612.4494269,,21.02785107,,,,616.5123512,616.5123512,,21.02785107,,,,,,,,,,,,,,,,,,,,
10/10/17 9:25,443.1759853,443.1759853,,21.20149128,,,,444.0773785,444.0773785,,21.20149128,,,,,,,,,,,,,,,,,,,,
10/10/17 9:30,265.5396965,265.5396965,,21.32459636,,,,265.0641732,265.0641732,,21.32459636,,,,,,,,,,,,,,,,,,,,
10/10/17 9:35,443.7135049,443.7135049,,21.65171211,,,,439.9778274,439.9778274,,21.65171211,,,,,,,,,,,,,,,,,,,,
10/10/17 9:40,615.9583978,615.9583978,,21.7009045,,,,621.1718787,621.1718787,,21.7009045,,,,,,,,,,,,,,,,,,,,
10/10/17 9:45,562.2047146,562.2047146,,22.1951003,,,,560.4452498,560.4452498,,22.1951003,,,,,,,,,,,,,,,,,,,,
10/10/17 9:50,507.0010193,507.0010193,,22.00801819,,,,511.4422351,511.4422351,,22.00801819,,,,,,,,,,,,,,,,,,,,
10/10/17 9:55,565.6268546,565.6268546,,22.59896068,,,,565.4452204,565.4452204,,22.59896068,,,,,,,,,,,,,,,,,,,,
10/10/17 10:00,634.0171129,634.0171129,,22.76240933,,,,628.5526192,628.5526192,,22.76240933,,,,,,,,,,,,,,,,,,,,
10/10/17 10:05,533.6396475,533.6396475,,22.68266427,,,,534.7885387,534.7885387,,22.68266427,,,,,,,,,,,,,,,,,,,,
10/10/17 10:10,427.2100348,427.2100348,,22.70078464,,,,429.127397,429.127397,,22.70078464,,,,,,,,,,,,,,,,,,,,
10/10/17 10:15,396.7892632,396.7892632,,22.76599834,,,,397.0280149,397.0280149,,22.76599834,,,,,,,,,,,,,,,,,,,,
10/10/17 10:20,363.1716329,363.1716329,,23.24797415,,,,361.3181677,361.3181677,,23.24797415,,,,,,,,,,,,,,,,,,,,
10/10/17 10:25,405.0220078,405.0220078,,23.18474183,,,,405.7804176,405.7804176,,23.18474183,,,,,,,,,,,,,,,,,,,,
10/10/17 10:30,454.0182305,454.0182305,,23.38748388,,,,460.7349421,460.7349421,,23.38748388,,,,,,,,,,,,,,,,,,,,
10/10/17 10:35,334.9794885,334.9794885,,23.70945998,,,,334.942439,334.942439,,23.70945998,,,,,,,,,,,,,,,,,,,,
10/10/17 10:40,210.0211311,210.0211311,,23.75911073,,,,211.7969197,211.7969197,,23.75911073,,,,,,,,,,,,,,,,,,,,
10/10/17 10:45,454.9113219,454.9113219,,23.85729842,,,,454.5902374,454.5902374,,23.85729842,,,,,,,,,,,,,,,,,,,,
10/10/17 10:50,699.2792305,699.2792305,,23.80983553,,,,702.9497336,702.9497336,,23.80983553,,,,,,,,,,,,,,,,,,,,
10/10/17 10:55,609.132704,609.132704,,23.94773749,,,,615.4213917,615.4213917,,23.94773749,,,,,,,,,,,,,,,,,,,,
10/10/17 11:00,520.0246905,520.0246905,,23.92451566,,,,520.4412528,520.4412528,,23.92451566,,,,,,,,,,,,,,,,,,,,
10/10/17 11:05,731.4559978,731.4559978,,24.22970642,,,,736.1562677,736.1562677,,24.22970642,,,,,,,,,,,,,,,,,,,,
10/10/17 11:10,946.3822435,946.3822435,,24.46060213,,,,943.2947085,943.2947085,,24.46060213,,,,,,,,,,,,,,,,,,,,
10/10/17 11:15,945.2374148,945.2374148,,24.50432338,,,,950.2518564,950.2518564,,24.50432338,,,,,,,,,,,,,,,,,,,,
10/10/17 11:20,951.3352041,951.3352041,,24.59140943,,,,955.0296575,955.0296575,,24.59140943,,,,,,,,,,,,,,,,,,,,
10/10/17 11:25,949.9549164,949.9549164,,24.25843408,,,,958.3439722,958.3439722,,24.25843408,,,,,,,,,,,,,,,,,,,,
10/10/17 11:30,941.8869379,941.8869379,,24.40877631,,,,953.220857,953.220857,,24.40877631,,,,,,,,,,,,,,,,,,,,
10/10/17 11:35,957.6261677,957.6261677,,24.60706377,,,,947.4552371,947.4552371,,24.60706377,,,,,,,,,,,,,,,,,,,,
10/10/17 11:40,954.5052097,954.5052097,,24.74364506,,,,956.2019138,956.2019138,,24.74364506,,,,,,,,,,,,,,,,,,,,
10/10/17 11:45,954.6769603,954.6769603,,24.39415447,,,,953.5450765,953.5450765,,24.39415447,,,,,,,,,,,,,,,,,,,,
10/10/17 11:50,942.77851,942.77851,,24.6936857,,,,945.3596629,945.3596629,,24.6936857,,,,,,,,,,,,,,,,,,,,
10/10/17 11:55,948.3648118,948.3648118,,24.45376632,,,,950.106066,950.106066,,24.45376632,,,,,,,,,,,,,,,,,,,,
10/10/17 12:00,948.0779885,948.0779885,,24.7356305,,,,947.9353703,947.9353703,,24.7356305,,,,,,,,,,,,,,,,,,,,
10/10/17 12:05,958.7890872,958.7890872,,24.9754165,,,,942.8722912,942.8722912,,24.9754165,,,,,,,,,,,,,,,,,,,,
10/10/17 12:10,952.3613125,952.3613125,,25.06577657,,,,949.2090368,949.2090368,,25.06577657,,,,,,,,,,,,,,,,,,,,
10/10/17 12:15,952.8728734,952.8728734,,24.94697627,,,,949.3346162,949.3346162,,24.94697627,,,,,,,,,,,,,,,,,,,,
10/10/17 12:20,936.9722369,936.9722369,,25.137853,,,,939.2221633,939.2221633,,25.137853,,,,,,,,,,,,,,,,,,,,
